CellType,annotLevel,p,fold_change,sd_from_mean,GeneSet,Study,Species
Embryonic Dopaminergic Neuron,1,0.5769,0.9751503674598035,-0.2709094457733672,UMI:In1a,allKI,mouse
Embryonic GABAergic Neuron,1,0.0045,1.1729770113995104,2.838961653284538,UMI:In1a,allKI,mouse
Embryonic midbrain nucleus neurons,1,0.3279,1.0292353485697519,0.3778854952885553,UMI:In1a,allKI,mouse
endothelial-mural,1,1,0.4576130979051799,-3.8203608147744594,UMI:In1a,allKI,mouse
Hypothalamic Dopaminergic Neurons,1,3e-4,1.2716077281920486,3.8152014909325067,UMI:In1a,allKI,mouse
Hypothalamic GABAergic Neurons,1,0.0022,1.2209450118306602,3.4927452292704935,UMI:In1a,allKI,mouse
Hypothalamic Glutamatergic Neurons,1,0.0663,1.1197187880087895,1.6105260529008885,UMI:In1a,allKI,mouse
interneurons,1,0,2.3932439905854666,21.915986284013538,UMI:In1a,allKI,mouse
Medium Spiny Neuron,1,0,1.5463772888297063,5.1854758426235374,UMI:In1a,allKI,mouse
microglia,1,1,0.4051968574106512,-3.21466272893113,UMI:In1a,allKI,mouse
Neural Progenitors,1,1,0.41278698984020074,-5.274791459505361,UMI:In1a,allKI,mouse
Neuroblasts,1,0.9993,0.7729202566025837,-2.4495994035024062,UMI:In1a,allKI,mouse
Oligodendrocyte Precursor,1,0.9979,0.7550109135422889,-2.4529534701877185,UMI:In1a,allKI,mouse
Oligodendrocytes,1,0.9971,0.7200172375189269,-2.336851374872346,UMI:In1a,allKI,mouse
Oxytocin and Vasopressin Expressing Neurons,1,0.0366,1.1375366433174638,1.86971411359235,UMI:In1a,allKI,mouse
pyramidal CA1,1,0,1.399628195424188,6.356337693357427,UMI:In1a,allKI,mouse
pyramidal SS,1,0.0038,1.1914083102522757,3.0140652767028002,UMI:In1a,allKI,mouse
Radial glia like cells,1,1,0.5527991698492797,-4.6746979768021,UMI:In1a,allKI,mouse
Serotonergic Neuron,1,0.0354,1.156774034088148,1.9551141140083574,UMI:In1a,allKI,mouse
Striatal Interneuron,1,0,1.8032250334270066,8.760004882628397,UMI:In1a,allKI,mouse
Vascular Leptomeningeal Cells,1,1,0.38599047143818044,-3.003356824796378,UMI:In1a,allKI,mouse
ASC,1,0.6995,0.9589250743207658,-0.5592778855397332,UMI:In1a,DRONC_mouse,mouse
ChP,1,0.9008,0.8604175077357931,-1.264790405938077,UMI:In1a,DRONC_mouse,mouse
END,1,0.9997,0.7178275679887943,-3.138863400700028,UMI:In1a,DRONC_mouse,mouse
exCA,1,0,1.419482036448226,7.364970535019076,UMI:In1a,DRONC_mouse,mouse
exDG,1,0,1.394269684119147,6.491807935311449,UMI:In1a,DRONC_mouse,mouse
exPFC,1,0,1.3124895872759286,6.128916891541308,UMI:In1a,DRONC_mouse,mouse
GABA,1,0,2.0755505351312715,18.280732208125105,UMI:In1a,DRONC_mouse,mouse
MG,1,0.074,1.107395048130368,1.4913449508156778,UMI:In1a,DRONC_mouse,mouse
ODC,1,0.2661,1.051490931044626,0.5927588428609651,UMI:In1a,DRONC_mouse,mouse
OPC,1,0,1.3136036477929471,4.199714391643025,UMI:In1a,DRONC_mouse,mouse
SMC,1,0.5252,0.9928556877786262,-0.10262244326016354,UMI:In1a,DRONC_mouse,mouse
astrocytes_ependymal,1,1,0.5970298283445645,-3.1800313160216738,UMI:In1b,allKI,mouse
Dopaminergic Adult,1,0,1.3367659076254728,4.7103931533662795,UMI:In1b,allKI,mouse
Dopaminergic Neuroblast,1,0.3668,1.0291296796692848,0.266643966797823,UMI:In1b,allKI,mouse
Embryonic Dopaminergic Neuron,1,0.1712,1.0832536515083226,0.8996482054444395,UMI:In1b,allKI,mouse
Embryonic GABAergic Neuron,1,7e-4,1.2315938429082818,3.5682175248995973,UMI:In1b,allKI,mouse
Embryonic midbrain nucleus neurons,1,0.1421,1.0848524597424423,1.0647801882096506,UMI:In1b,allKI,mouse
endothelial-mural,1,1,0.5046947618361867,-3.338719956671873,UMI:In1b,allKI,mouse
Hypothalamic Dopaminergic Neurons,1,0.0017,1.2393764506085687,3.244905979320465,UMI:In1b,allKI,mouse
Hypothalamic GABAergic Neurons,1,0.0054,1.213173325084113,3.117458099925471,UMI:In1b,allKI,mouse
Hypothalamic Glutamatergic Neurons,1,0.0916,1.1094413462101829,1.3835084465736869,UMI:In1b,allKI,mouse
interneurons,1,0,2.1783186182402208,17.8423477613851,UMI:In1b,allKI,mouse
Medium Spiny Neuron,1,2e-4,1.5246355181725906,4.915833019682232,UMI:In1b,allKI,mouse
microglia,1,1,0.3700821363407339,-3.2414322556607367,UMI:In1b,allKI,mouse
Neural Progenitors,1,1,0.4602775920626119,-4.727393278799866,UMI:In1b,allKI,mouse
Neuroblasts,1,0.9714,0.8466129669374635,-1.5623336627533457,UMI:In1b,allKI,mouse
Oligodendrocyte Precursor,1,0.9802,0.8117181186731932,-1.8238139710681203,UMI:In1b,allKI,mouse
Oligodendrocytes,1,0.9978,0.7075936797358062,-2.3783290740691947,UMI:In1b,allKI,mouse
Oxytocin and Vasopressin Expressing Neurons,1,0.0519,1.131513481477018,1.7227228557206105,UMI:In1b,allKI,mouse
pyramidal CA1,1,0,1.4173821770458646,6.366010913084459,UMI:In1b,allKI,mouse
pyramidal SS,1,3e-4,1.2624993510504339,4.029964978531406,UMI:In1b,allKI,mouse
Radial glia like cells,1,1,0.6289504068901968,-3.7920550831338957,UMI:In1b,allKI,mouse
Serotonergic Neuron,1,0.0177,1.1920686773947617,2.310823768241777,UMI:In1b,allKI,mouse
Striatal Interneuron,1,0,1.6988217375169792,7.298522079145772,UMI:In1b,allKI,mouse
Vascular Leptomeningeal Cells,1,1,0.41225954230988826,-2.729156891905109,UMI:In1b,allKI,mouse
ASC,1,0.7829,0.9396298219119106,-0.7973475648789529,UMI:In1b,DRONC_mouse,mouse
ChP,1,0.9192,0.8445167497920097,-1.359694249295822,UMI:In1b,DRONC_mouse,mouse
END,1,0.9998,0.7142506740387342,-3.0895833868113245,UMI:In1b,DRONC_mouse,mouse
exCA,1,0,1.4261880489688983,7.177437962767138,UMI:In1b,DRONC_mouse,mouse
exDG,1,0,1.3802688486780723,6.029369505317636,UMI:In1b,DRONC_mouse,mouse
exPFC,1,0,1.3757539544641606,7.117724019023089,UMI:In1b,DRONC_mouse,mouse
GABA,1,0,1.9379012529125301,15.555319487531555,UMI:In1b,DRONC_mouse,mouse
MG,1,0.0916,1.1003334683476726,1.3836378762925896,UMI:In1b,DRONC_mouse,mouse
ODC,1,0.5524,0.9847914658762584,-0.17106544694701464,UMI:In1b,DRONC_mouse,mouse
OPC,1,0,1.3535457219290725,4.54629624710249,UMI:In1b,DRONC_mouse,mouse
SMC,1,0.5154,0.9921808929432202,-0.10616535443979444,UMI:In1b,DRONC_mouse,mouse
astrocytes_ependymal,1,0.9999,0.566079298852022,-2.962633036792753,UMI:In1c,allKI,mouse
Dopaminergic Adult,1,3e-4,1.3495762454692555,4.168003495952111,UMI:In1c,allKI,mouse
Dopaminergic Neuroblast,1,0.855,0.8777196878603493,-1.0291751501451734,UMI:In1c,allKI,mouse
Embryonic Dopaminergic Neuron,1,0.5592,0.9760906662333197,-0.22918233751500341,UMI:In1c,allKI,mouse
Embryonic GABAergic Neuron,1,0.0268,1.1489369043648618,2.0816360130692577,UMI:In1c,allKI,mouse
Embryonic midbrain nucleus neurons,1,0.3186,1.0365229666311127,0.4080657318390312,UMI:In1c,allKI,mouse
endothelial-mural,1,1,0.42354269934000666,-3.3768921617516794,UMI:In1c,allKI,mouse
Hypothalamic Dopaminergic Neurons,1,0.019,1.1944938721457115,2.2975897018751965,UMI:In1c,allKI,mouse
Hypothalamic GABAergic Neurons,1,0.0109,1.1929009010078064,2.6930941474719297,UMI:In1c,allKI,mouse
Hypothalamic Glutamatergic Neurons,1,0.1749,1.081939557778751,0.8930312748709366,UMI:In1c,allKI,mouse
interneurons,1,0,2.3856625703325203,18.52968925636004,UMI:In1c,allKI,mouse
Medium Spiny Neuron,1,7e-4,1.432315342517386,3.6949576244024485,UMI:In1c,allKI,mouse
microglia,1,1,0.38467041481334807,-2.8254788851427106,UMI:In1c,allKI,mouse
Neural Progenitors,1,1,0.4502858545848183,-4.2674235152187885,UMI:In1c,allKI,mouse
Neuroblasts,1,0.9813,0.8235001418107591,-1.6589218905597103,UMI:In1c,allKI,mouse
Oligodendrocyte Precursor,1,0.9956,0.7542034471271171,-2.173411358019964,UMI:In1c,allKI,mouse
Oligodendrocytes,1,0.9999,0.6038225214470008,-2.834560875403947,UMI:In1c,allKI,mouse
Oxytocin and Vasopressin Expressing Neurons,1,0.2531,1.0546260520616189,0.6225006796003416,UMI:In1c,allKI,mouse
pyramidal CA1,1,0,1.4260444179090828,5.643936673150363,UMI:In1c,allKI,mouse
pyramidal SS,1,4e-4,1.284895130007022,3.8946984025293054,UMI:In1c,allKI,mouse
Radial glia like cells,1,1,0.6020545923627715,-3.72085188749463,UMI:In1c,allKI,mouse
Serotonergic Neuron,1,0.1429,1.1018228957088214,1.0708009101520966,UMI:In1c,allKI,mouse
Striatal Interneuron,1,0,1.652375350444327,5.90418085285708,UMI:In1c,allKI,mouse
Vascular Leptomeningeal Cells,1,1,0.3171621479904684,-2.911761525272066,UMI:In1c,allKI,mouse
ASC,1,0.7712,0.9357833712726241,-0.7496957280554681,UMI:In1c,DRONC_mouse,mouse
ChP,1,0.6251,0.9515069804128331,-0.37319623713607286,UMI:In1c,DRONC_mouse,mouse
END,1,1,0.5780738537404492,-3.9916668955801344,UMI:In1c,DRONC_mouse,mouse
exCA,1,0,1.4279908138217958,6.2461208948754825,UMI:In1c,DRONC_mouse,mouse
exDG,1,0,1.4382621022612183,6.113892789324349,UMI:In1c,DRONC_mouse,mouse
exPFC,1,0,1.3770134440485367,6.240847712026199,UMI:In1c,DRONC_mouse,mouse
GABA,1,0,2.0737319910432634,15.4033730187868,UMI:In1c,DRONC_mouse,mouse
MG,1,0.1942,1.0686772281285495,0.8448604238505417,UMI:In1c,DRONC_mouse,mouse
ODC,1,0.7341,0.9330886789096594,-0.6593312434708694,UMI:In1c,DRONC_mouse,mouse
OPC,1,0.0075,1.2388517565152295,2.6954659205586404,UMI:In1c,DRONC_mouse,mouse
SMC,1,0.5719,0.9818304580410775,-0.22269703018909848,UMI:In1c,DRONC_mouse,mouse
astrocytes_ependymal,1,0.9985,0.6595059068706647,-2.422861784246325,UMI:In3,allKI,mouse
Dopaminergic Adult,1,0.0013,1.2744477493301125,3.409066762968888,UMI:In3,allKI,mouse
Dopaminergic Neuroblast,1,0.8212,0.8960817444443276,-0.9072186335103738,UMI:In3,allKI,mouse
Embryonic Dopaminergic Neuron,1,0.5316,0.9842365700482429,-0.15411975313487974,UMI:In3,allKI,mouse
Embryonic GABAergic Neuron,1,0.0246,1.147840443738432,2.127497836960254,UMI:In3,allKI,mouse
Embryonic midbrain nucleus neurons,1,0.5902,0.9753064529720814,-0.2849566845869547,UMI:In3,allKI,mouse
endothelial-mural,1,1,0.4876945784054141,-3.0437513257589575,UMI:In3,allKI,mouse
Hypothalamic Dopaminergic Neurons,1,0.0282,1.1703362663016397,2.0630938347077064,UMI:In3,allKI,mouse
Hypothalamic GABAergic Neurons,1,0.0152,1.1771243591875167,2.5120477492522713,UMI:In3,allKI,mouse
Hypothalamic Glutamatergic Neurons,1,0.0983,1.1189882287040138,1.332298975863156,UMI:In3,allKI,mouse
interneurons,1,0,2.1289860042347715,15.314020619099043,UMI:In3,allKI,mouse
Medium Spiny Neuron,1,0,1.7730163407693746,6.537882165265023,UMI:In3,allKI,mouse
microglia,1,1,0.37042159571612776,-2.9577306418129696,UMI:In3,allKI,mouse
Neural Progenitors,1,1,0.44061881309547046,-4.397264458495166,UMI:In3,allKI,mouse
Neuroblasts,1,0.9905,0.8068955723631527,-1.7995680595892172,UMI:In3,allKI,mouse
Oligodendrocyte Precursor,1,0.9685,0.8151576125776261,-1.6402494321327814,UMI:In3,allKI,mouse
Oligodendrocytes,1,0.9989,0.6690980554353901,-2.3879403400237607,UMI:In3,allKI,mouse
Oxytocin and Vasopressin Expressing Neurons,1,0.1516,1.0860187543870574,1.020982845110508,UMI:In3,allKI,mouse
pyramidal CA1,1,0,1.3979617023617739,5.371549193249627,UMI:In3,allKI,mouse
pyramidal SS,1,0,1.3325265401409478,4.610198637954501,UMI:In3,allKI,mouse
Radial glia like cells,1,1,0.6052186512786548,-3.7865567794970634,UMI:In3,allKI,mouse
Serotonergic Neuron,1,0.2783,1.0470669969683541,0.5042140870008968,UMI:In3,allKI,mouse
Striatal Interneuron,1,0,1.785877667296069,7.244473067216076,UMI:In3,allKI,mouse
Vascular Leptomeningeal Cells,1,1,0.3979387333802752,-2.5275921560676644,UMI:In3,allKI,mouse
ASC,1,0.5376,0.9874064942110181,-0.14900049911176497,UMI:In3,DRONC_mouse,mouse
ChP,1,0.5904,0.9670431741070467,-0.258961870134099,UMI:In3,DRONC_mouse,mouse
END,1,1,0.585195084260767,-3.9809738748257093,UMI:In3,DRONC_mouse,mouse
exCA,1,0,1.4344860836785764,6.530747290155752,UMI:In3,DRONC_mouse,mouse
exDG,1,0,1.5070154506526798,7.145182605554442,UMI:In3,DRONC_mouse,mouse
exPFC,1,0,1.39105332668326,6.565006669312325,UMI:In3,DRONC_mouse,mouse
GABA,1,0,1.8821618746103939,13.03063203444582,UMI:In3,DRONC_mouse,mouse
MG,1,0.1227,1.0942201852717452,1.1808098859477745,UMI:In3,DRONC_mouse,mouse
ODC,1,0.8782,0.8857096473137942,-1.1331783828852398,UMI:In3,DRONC_mouse,mouse
OPC,1,0.0014,1.2779977171449104,3.246934714077853,UMI:In3,DRONC_mouse,mouse
SMC,1,0.3932,1.0178334505693185,0.2215620573467169,UMI:In3,DRONC_mouse,mouse
astrocytes_ependymal,1,0.9989,0.6707432670625324,-2.525755163751051,UMI:In4a,allKI,mouse
Dopaminergic Adult,1,1e-4,1.3322561094692678,4.391980810390946,UMI:In4a,allKI,mouse
Dopaminergic Neuroblast,1,0.9057,0.8548482307061653,-1.226554263908499,UMI:In4a,allKI,mouse
Embryonic Dopaminergic Neuron,1,0.6334,0.959891994230732,-0.4141171514275699,UMI:In4a,allKI,mouse
Embryonic GABAergic Neuron,1,0.0159,1.1486390012690362,2.3117530682043563,UMI:In4a,allKI,mouse
Embryonic midbrain nucleus neurons,1,0.3322,1.030817471843749,0.36986330761325686,UMI:In4a,allKI,mouse
endothelial-mural,1,1,0.503120222992739,-3.2317857052564003,UMI:In4a,allKI,mouse
Hypothalamic Dopaminergic Neurons,1,0.0035,1.2265470363170694,2.980121242763688,UMI:In4a,allKI,mouse
Hypothalamic GABAergic Neurons,1,0.02,1.1727401799343327,2.4423966203244962,UMI:In4a,allKI,mouse
Hypothalamic Glutamatergic Neurons,1,0.0948,1.1126649035397123,1.387382855046036,UMI:In4a,allKI,mouse
interneurons,1,0,2.2768466139537193,18.88326307144382,UMI:In4a,allKI,mouse
Medium Spiny Neuron,1,0,1.5662320052461067,5.311293630405176,UMI:In4a,allKI,mouse
microglia,1,1,0.4344008019712177,-2.8428955865012715,UMI:In4a,allKI,mouse
Neural Progenitors,1,1,0.4498729635073058,-4.7039360975658155,UMI:In4a,allKI,mouse
Neuroblasts,1,0.9992,0.7760643981059411,-2.2693518997771296,UMI:In4a,allKI,mouse
Oligodendrocyte Precursor,1,0.9936,0.7865307382111068,-2.090906271934531,UMI:In4a,allKI,mouse
Oligodendrocytes,1,0.9998,0.6628863913674462,-2.598132706191986,UMI:In4a,allKI,mouse
Oxytocin and Vasopressin Expressing Neurons,1,0.2587,1.0480113154492146,0.6139579145177296,UMI:In4a,allKI,mouse
pyramidal CA1,1,0,1.4270026822907418,6.240569886123302,UMI:In4a,allKI,mouse
pyramidal SS,1,0,1.3261516634343813,4.821544976171007,UMI:In4a,allKI,mouse
Radial glia like cells,1,1,0.606936269267013,-3.9296423245972223,UMI:In4a,allKI,mouse
Serotonergic Neuron,1,0.1751,1.0779225480807086,0.9050750321354462,UMI:In4a,allKI,mouse
Striatal Interneuron,1,0,1.7149800313606596,7.405799427932035,UMI:In4a,allKI,mouse
Vascular Leptomeningeal Cells,1,0.9996,0.4763772083452212,-2.35610243878524,UMI:In4a,allKI,mouse
ASC,1,0.4707,1.0014454746624117,0.018527670209025918,UMI:In4a,DRONC_mouse,mouse
ChP,1,0.7331,0.923347015208956,-0.6529369631670383,UMI:In4a,DRONC_mouse,mouse
END,1,1,0.6912576546098336,-3.2793731509177,UMI:In4a,DRONC_mouse,mouse
exCA,1,0,1.2978643909858465,4.839178703567429,UMI:In4a,DRONC_mouse,mouse
exDG,1,0,1.3432030078706099,5.2346101710882,UMI:In4a,DRONC_mouse,mouse
exPFC,1,0,1.3894354256275376,7.1941116817659125,UMI:In4a,DRONC_mouse,mouse
GABA,1,0,2.030555050622817,16.766929631685304,UMI:In4a,DRONC_mouse,mouse
MG,1,0.1411,1.0805895123304845,1.0945477093287077,UMI:In4a,DRONC_mouse,mouse
ODC,1,0.8122,0.9178613611069842,-0.8952437956576331,UMI:In4a,DRONC_mouse,mouse
OPC,1,2e-4,1.345816456895711,4.383900059549088,UMI:In4a,DRONC_mouse,mouse
SMC,1,0.1698,1.071138269046808,0.9501258498274389,UMI:In4a,DRONC_mouse,mouse
astrocytes_ependymal,1,0.9982,0.710045765931137,-2.499035651162995,UMI:In4b,allKI,mouse
Dopaminergic Adult,1,3e-4,1.2765831192036596,4.183232493848357,UMI:In4b,allKI,mouse
Dopaminergic Neuroblast,1,0.9629,0.8411034279005183,-1.574783027531974,UMI:In4b,allKI,mouse
Embryonic Dopaminergic Neuron,1,0.9269,0.8819876772635605,-1.3796542215120717,UMI:In4b,allKI,mouse
Embryonic GABAergic Neuron,1,0.09,1.0757440407743226,1.364095604419434,UMI:In4b,allKI,mouse
Embryonic midbrain nucleus neurons,1,0.6636,0.9651751471993922,-0.4771475147872732,UMI:In4b,allKI,mouse
endothelial-mural,1,0.9994,0.6460432777182731,-2.671411726389752,UMI:In4b,allKI,mouse
Hypothalamic Dopaminergic Neurons,1,0.0011,1.2420239913835958,3.689259586899932,UMI:In4b,allKI,mouse
Hypothalamic GABAergic Neurons,1,0.0082,1.1651568435086945,2.7942868944021235,UMI:In4b,allKI,mouse
Hypothalamic Glutamatergic Neurons,1,0.0397,1.1275472089700416,1.9456093602546887,UMI:In4b,allKI,mouse
interneurons,1,0,2.072357965617178,18.23261211048394,UMI:In4b,allKI,mouse
Medium Spiny Neuron,1,0,1.5868089380456583,6.101046580079181,UMI:In4b,allKI,mouse
microglia,1,1,0.4469064982481294,-3.172985245706105,UMI:In4b,allKI,mouse
Neural Progenitors,1,1,0.43853995799827916,-5.425615217238981,UMI:In4b,allKI,mouse
Neuroblasts,1,1,0.7310219321457987,-3.1655625367494578,UMI:In4b,allKI,mouse
Oligodendrocyte Precursor,1,0.9864,0.8249663191087988,-2.000890322606059,UMI:In4b,allKI,mouse
Oligodendrocytes,1,0.9993,0.708702406246341,-2.605581902650607,UMI:In4b,allKI,mouse
Oxytocin and Vasopressin Expressing Neurons,1,0.2744,1.0395733302737256,0.5758247267013711,UMI:In4b,allKI,mouse
pyramidal CA1,1,0,1.4500891943272807,7.772648296656335,UMI:In4b,allKI,mouse
pyramidal SS,1,0,1.3864743555225267,6.5550962331727645,UMI:In4b,allKI,mouse
Radial glia like cells,1,1,0.6128005645409451,-4.491134001258639,UMI:In4b,allKI,mouse
Serotonergic Neuron,1,0.2776,1.0414009130307256,0.5465448793812463,UMI:In4b,allKI,mouse
Striatal Interneuron,1,0,1.9491211664629615,10.922583039586895,UMI:In4b,allKI,mouse
Vascular Leptomeningeal Cells,1,1,0.3815502206118861,-3.271712046964933,UMI:In4b,allKI,mouse
ASC,1,0.5892,0.9828811986887085,-0.24808657311577903,UMI:In4b,DRONC_mouse,mouse
ChP,1,0.8825,0.8812259942676623,-1.1592858442067095,UMI:In4b,DRONC_mouse,mouse
END,1,0.9996,0.7593347235965137,-2.9269634774547426,UMI:In4b,DRONC_mouse,mouse
exCA,1,0,1.3558846445298849,6.631251402009563,UMI:In4b,DRONC_mouse,mouse
exDG,1,0,1.4096461525834627,7.172668772984134,UMI:In4b,DRONC_mouse,mouse
exPFC,1,0,1.3885945196398473,8.107741521864655,UMI:In4b,DRONC_mouse,mouse
GABA,1,0,1.887583965239367,16.393590167051432,UMI:In4b,DRONC_mouse,mouse
MG,1,0.0516,1.1099688638130978,1.71387694832246,UMI:In4b,DRONC_mouse,mouse
ODC,1,0.3122,1.0370544366403855,0.4509309034880335,UMI:In4b,DRONC_mouse,mouse
OPC,1,3e-4,1.3144014781340267,4.531583449451798,UMI:In4b,DRONC_mouse,mouse
SMC,1,0.2747,1.0378384127358484,0.5774331219244463,UMI:In4b,DRONC_mouse,mouse
astrocytes_ependymal,1,1,0.6055710878234772,-3.0201197217756324,UMI:In6a,allKI,mouse
Dopaminergic Adult,1,7e-4,1.301806695986524,3.798660932158491,UMI:In6a,allKI,mouse
Dopaminergic Neuroblast,1,0.9981,0.7309417624002452,-2.299600344095843,UMI:In6a,allKI,mouse
Embryonic Dopaminergic Neuron,1,0.8879,0.8882123268235251,-1.1549300777555256,UMI:In6a,allKI,mouse
Embryonic GABAergic Neuron,1,0.1026,1.0855850216264766,1.3024071560204604,UMI:In6a,allKI,mouse
Embryonic midbrain nucleus neurons,1,0.4022,1.0144378992011474,0.172347879470338,UMI:In6a,allKI,mouse
endothelial-mural,1,1,0.484225317061056,-3.270846575935853,UMI:In6a,allKI,mouse
Hypothalamic Dopaminergic Neurons,1,0.0041,1.2256057206760587,2.9606669752672627,UMI:In6a,allKI,mouse
Hypothalamic GABAergic Neurons,1,0.0076,1.1984881463208898,2.9145961235381987,UMI:In6a,allKI,mouse
Hypothalamic Glutamatergic Neurons,1,0.0438,1.1542689069951333,1.8750349111311555,UMI:In6a,allKI,mouse
interneurons,1,0,2.152355685940891,17.111525209131088,UMI:In6a,allKI,mouse
Medium Spiny Neuron,1,0,1.6063309429062615,5.578635766370555,UMI:In6a,allKI,mouse
microglia,1,1,0.3885206445247792,-3.0200652419350273,UMI:In6a,allKI,mouse
Neural Progenitors,1,1,0.44850660532532166,-4.510371837400711,UMI:In6a,allKI,mouse
Neuroblasts,1,1,0.7081419467837239,-2.966253679138351,UMI:In6a,allKI,mouse
Oligodendrocyte Precursor,1,0.8874,0.8742652446154625,-1.1698601249011673,UMI:In6a,allKI,mouse
Oligodendrocytes,1,0.9949,0.7258507509486393,-2.165075669675654,UMI:In6a,allKI,mouse
Oxytocin and Vasopressin Expressing Neurons,1,0.3509,1.0261323907382842,0.32618771673788044,UMI:In6a,allKI,mouse
pyramidal CA1,1,0,1.3579994694594146,5.194368332752258,UMI:In6a,allKI,mouse
pyramidal SS,1,0,1.4368854741236692,6.462856562315923,UMI:In6a,allKI,mouse
Radial glia like cells,1,1,0.562231502234684,-4.268308072985982,UMI:In6a,allKI,mouse
Serotonergic Neuron,1,0.5323,0.9869879774881896,-0.148255593961681,UMI:In6a,allKI,mouse
Striatal Interneuron,1,0,1.9157039643167142,9.03623668942932,UMI:In6a,allKI,mouse
Vascular Leptomeningeal Cells,1,1,0.39233988937415815,-2.7354298212920347,UMI:In6a,allKI,mouse
ASC,1,0.9347,0.8841383262437178,-1.446078983378802,UMI:In6a,DRONC_mouse,mouse
ChP,1,0.8907,0.8580367102327803,-1.1941476652015799,UMI:In6a,DRONC_mouse,mouse
END,1,1,0.5920825237027214,-4.150235305918976,UMI:In6a,DRONC_mouse,mouse
exCA,1,0,1.3424447707295992,5.529997409222421,UMI:In6a,DRONC_mouse,mouse
exDG,1,0,1.372433679358047,5.613123841629806,UMI:In6a,DRONC_mouse,mouse
exPFC,1,0,1.4138831498937112,7.50028758912997,UMI:In6a,DRONC_mouse,mouse
GABA,1,0,2.059374834931487,16.7136657040297,UMI:In6a,DRONC_mouse,mouse
MG,1,0.1779,1.0661659426991172,0.9062615711819821,UMI:In6a,DRONC_mouse,mouse
ODC,1,0.6258,0.9674022305349876,-0.3487074709463313,UMI:In6a,DRONC_mouse,mouse
OPC,1,5e-4,1.2986778903437832,3.6326521799339946,UMI:In6a,DRONC_mouse,mouse
SMC,1,0.306,1.036563875973399,0.4747761264320315,UMI:In6a,DRONC_mouse,mouse
astrocytes_ependymal,1,1,0.6144041677213201,-2.975025468328386,UMI:In6b,allKI,mouse
Dopaminergic Adult,1,0.0015,1.2446057533402237,3.2743239575898553,UMI:In6b,allKI,mouse
Dopaminergic Neuroblast,1,0.8667,0.8797423040045,-1.0629230508334035,UMI:In6b,allKI,mouse
Embryonic Dopaminergic Neuron,1,0.6495,0.9574012681610747,-0.4401909632423488,UMI:In6b,allKI,mouse
Embryonic GABAergic Neuron,1,0.012,1.1659448260725227,2.461703444273705,UMI:In6b,allKI,mouse
Embryonic midbrain nucleus neurons,1,0.0486,1.1444280241907157,1.7787409060856398,UMI:In6b,allKI,mouse
endothelial-mural,1,1,0.4988363997631038,-3.3001259808580925,UMI:In6b,allKI,mouse
Hypothalamic Dopaminergic Neurons,1,1e-4,1.3064185001435,4.0515798945756405,UMI:In6b,allKI,mouse
Hypothalamic GABAergic Neurons,1,0.0071,1.2013601312267486,2.9322937257340165,UMI:In6b,allKI,mouse
Hypothalamic Glutamatergic Neurons,1,0.0858,1.1227814078792284,1.454085998498457,UMI:In6b,allKI,mouse
interneurons,1,0,2.2411193452366214,18.842017750881595,UMI:In6b,allKI,mouse
Medium Spiny Neuron,1,3e-4,1.4556854064172724,4.267009953608896,UMI:In6b,allKI,mouse
microglia,1,1,0.3999995717495163,-3.098079434114039,UMI:In6b,allKI,mouse
Neural Progenitors,1,1,0.466836754101244,-4.5222441896908645,UMI:In6b,allKI,mouse
Neuroblasts,1,0.9984,0.7812802541873756,-2.2224326445917217,UMI:In6b,allKI,mouse
Oligodendrocyte Precursor,1,0.9996,0.7337043871008202,-2.6110540212019187,UMI:In6b,allKI,mouse
Oligodendrocytes,1,1,0.5520412265575537,-3.594357247483301,UMI:In6b,allKI,mouse
Oxytocin and Vasopressin Expressing Neurons,1,0.2594,1.048094768200921,0.6238058021481591,UMI:In6b,allKI,mouse
pyramidal CA1,1,0,1.3785590554673202,5.559081324112431,UMI:In6b,allKI,mouse
pyramidal SS,1,0,1.3703741829532172,5.597232485381574,UMI:In6b,allKI,mouse
Radial glia like cells,1,1,0.5786156555052543,-4.269770644971625,UMI:In6b,allKI,mouse
Serotonergic Neuron,1,0.2646,1.048440835438915,0.5528510204793728,UMI:In6b,allKI,mouse
Striatal Interneuron,1,0,2.0073617560996504,10.311869035853448,UMI:In6b,allKI,mouse
Vascular Leptomeningeal Cells,1,1,0.48791912212597327,-2.345351739875821,UMI:In6b,allKI,mouse
ASC,1,0.7091,0.956039415930836,-0.5748936052957871,UMI:In6b,DRONC_mouse,mouse
ChP,1,0.6941,0.9379984645349173,-0.5408324321344959,UMI:In6b,DRONC_mouse,mouse
END,1,1,0.6170775157663017,-4.074543852935556,UMI:In6b,DRONC_mouse,mouse
exCA,1,0,1.3588149046791806,5.899848811501478,UMI:In6b,DRONC_mouse,mouse
exDG,1,0,1.4373971761794808,6.760638264437311,UMI:In6b,DRONC_mouse,mouse
exPFC,1,0,1.4593761261017282,8.498720612966752,UMI:In6b,DRONC_mouse,mouse
GABA,1,0,2.21259759641988,19.39213418654601,UMI:In6b,DRONC_mouse,mouse
MG,1,0.1197,1.0889180917692938,1.2128509086405395,UMI:In6b,DRONC_mouse,mouse
ODC,1,0.9523,0.8587619816121919,-1.5553023523866571,UMI:In6b,DRONC_mouse,mouse
OPC,1,0.0014,1.2602358486392076,3.2569915181360103,UMI:In6b,DRONC_mouse,mouse
